Hours Studied,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Target
5,0,6,9,0.8648275862068966
8,1,6,9,0.9478723404255319
4,0,8,8,0.81
2,0,9,3,0.7425
3,1,5,5,0.7393670886075948
8,1,5,8,0.9546428571428572
7,1,5,8,0.9126562499999998
2,0,9,5,0.680625
6,0,4,4,0.6988235294117647
9,0,5,2,0.9608823529411765
4,1,8,4,0.7270312499999999
9,0,8,2,0.9790000000000001
2,0,4,4,0.66
2,0,9,9,0.7424999999999999
9,1,5,9,1.0006451612903224
7,1,7,0,0.8353125
7,1,7,5,0.8735294117647059
1,0,6,6,0.4356
6,0,4,1,0.84
7,1,7,2,0.7827906976744187
6,1,6,9,0.7471698113207548
6,0,8,8,0.9084705882352941
2,1,6,7,0.7200000000000001
6,0,5,3,0.7955357142857143
4,1,5,7,0.5553658536585366
9,1,8,7,0.9478723404255319
1,1,4,5,0.66
8,0,9,0,0.7475510204081632
5,1,5,1,0.6241304347826087
1,0,5,3,0.5808
4,1,6,3,0.6839999999999999
1,1,6,1,0.4483018867924528
6,0,6,8,0.7739999999999999
2,0,7,1,0.60328125
5,1,8,5,0.86625
7,0,4,4,0.851860465116279
2,1,6,3,0.6842647058823529
6,0,4,5,0.8857894736842106
6,0,6,3,0.7040000000000001
5,1,5,8,0.594
5,1,4,9,0.7615384615384615
3,0,7,6,0.49500000000000005
2,0,6,2,0.7260000000000001
7,1,9,9,0.9273417721518987
1,0,8,3,0.7218749999999999
6,0,5,0,0.5892857142857143
6,0,6,5,0.61875
3,0,4,1,0.49500000000000005
2,1,6,3,0.7488461538461538
2,1,5,4,0.5445
9,0,8,7,0.9546428571428571
5,0,8,2,0.7317391304347826
7,1,8,5,0.8923943661971832
5,0,9,0,0.7974999999999999
7,0,5,8,0.8875862068965518
4,0,9,0,0.6978688524590164
8,0,9,1,0.9182608695652174
7,0,6,0,0.9048387096774193
5,1,5,7,0.8502352941176471
6,0,5,3,0.7367441860465116
5,0,6,1,0.734516129032258
7,0,7,6,0.8952127659574468
2,1,9,7,0.7633734939759037
5,0,8,8,0.7734374999999999
3,0,4,4,0.5629411764705882
9,1,9,2,0.9369642857142858
6,1,4,0,0.8931521739130435
3,1,6,7,0.66
7,1,4,5,0.7475510204081632
4,0,7,4,0.7625675675675675
3,0,5,6,0.7898936170212766
8,0,8,4,0.9138461538461538
4,1,4,3,0.805054945054945
1,0,4,4,0.5823529411764706
6,1,6,6,0.7182352941176471
1,1,6,5,0.27225
5,0,5,9,0.6930000000000001
7,1,8,9,0.8081632653061225
6,1,4,8,0.8163157894736841
2,0,5,9,0.7482558139534884
4,0,8,1,0.531219512195122
2,1,5,6,0.7425
1,0,4,0,0.4002127659574468
3,0,6,7,0.6978688524590164
3,1,6,3,0.6654098360655738
7,1,6,7,0.852923076923077
1,0,7,7,0.6396923076923077
9,0,5,3,0.928125
6,1,4,3,0.759
4,0,5,4,0.7212857142857143
3,1,6,6,0.805054945054945
3,1,9,5,0.8089024390243903
2,0,9,0,0.462
2,0,5,5,0.7607368421052632
5,0,8,2,0.7284905660377359
9,0,9,8,0.9487499999999999
2,0,9,2,0.5165217391304348
2,1,5,8,0.5657142857142857
6,0,7,4,0.78375
2,1,7,9,0.5741999999999999
4,0,6,7,0.7503157894736842
6,1,4,8,0.7664516129032257
5,0,8,8,0.8079310344827586
1,0,4,6,0.671
6,1,4,9,0.7002439024390243
1,0,8,0,0.5683333333333334
3,0,7,7,0.7491891891891892
5,1,9,6,0.8184
5,1,6,3,0.8485714285714285
6,1,5,5,0.8835483870967741
8,0,7,9,0.9604477611940299
5,1,6,1,0.8250000000000001
1,1,9,3,0.7037349397590361
5,0,7,7,0.5986046511627907
3,0,8,3,0.6465306122448979
4,0,4,9,0.5940000000000001
8,0,8,3,0.9178125
7,0,9,3,0.8178260869565216
5,0,5,9,0.8196774193548387
2,1,8,8,0.7570588235294118
6,1,9,1,0.8428378378378378
6,0,4,6,0.8775000000000001
6,1,7,2,0.8934146341463415
9,1,6,3,0.8283673469387755
8,1,9,0,0.9185567010309279
8,1,9,2,0.9469565217391305
1,0,5,1,0.6553521126760563
5,0,7,9,0.8066666666666666
7,1,9,6,0.9166666666666666
6,0,9,5,0.6835714285714285
5,1,6,0,0.8336842105263159
8,1,4,7,0.8986153846153846
3,0,8,8,0.6233333333333334
6,1,7,0,0.8308928571428571
5,0,6,4,0.795
8,0,6,6,0.8684210526315789
4,0,8,1,0.792
8,0,7,5,0.9217241379310346
2,0,7,7,0.5435294117647059
9,0,4,7,0.9271428571428572
9,0,7,9,0.9000000000000001
6,0,9,9,0.8642857142857143
4,0,8,7,0.735
4,1,7,5,0.796551724137931
6,0,4,5,0.8178260869565216
5,1,6,2,0.7150000000000001
6,0,9,1,0.8633720930232558
7,1,7,4,0.8788775510204081
7,0,8,8,0.8999999999999999
9,0,7,3,0.9065060240963856
8,0,5,4,0.9221917808219179
6,1,4,5,0.795
6,1,6,5,0.8054237288135594
5,0,5,3,0.779625
1,1,8,3,0.6553521126760563
9,0,7,7,0.8748837209302325
9,1,4,4,0.9675
9,1,9,4,0.9684782608695652
8,1,7,8,0.9695876288659794
3,0,7,3,0.505531914893617
1,1,7,6,0.5680327868852459
8,1,9,4,0.9166666666666666
7,0,7,8,0.796304347826087
5,0,4,7,0.7465573770491803
7,1,9,7,0.931764705882353
4,1,9,9,0.7891304347826087
9,0,5,9,0.9248684210526316
2,0,8,2,0.576
9,0,9,8,0.935
9,0,5,7,0.9675
5,0,4,2,0.5421428571428571
1,1,8,9,0.5908064516129032
7,0,9,0,0.8081632653061225
4,0,6,4,0.54
9,1,5,3,0.9580645161290322
6,0,4,7,0.8066666666666668
3,0,4,5,0.5905263157894737
6,0,4,9,0.7889062499999999
6,1,8,4,0.8214893617021277
5,0,7,8,0.806142857142857
2,0,6,5,0.594
2,0,8,2,0.38634146341463416
7,0,8,5,0.8439344262295083
2,1,9,3,0.526595744680851
6,1,5,4,0.8143548387096774
5,0,6,5,0.7808450704225354
4,0,4,8,0.5687234042553192
7,0,8,2,0.7597674418604651
8,0,6,0,0.8608695652173912
4,0,5,1,0.6656896551724139
1,0,7,7,0.6546774193548386
1,0,6,3,0.6078947368421052
1,1,4,6,0.7209782608695653
1,0,8,1,0.5677941176470589
5,1,7,9,0.8143548387096774
4,1,5,7,0.77
9,0,4,9,1.0117582417582418
3,1,7,8,0.7827906976744187
7,1,9,6,0.8510526315789473
8,1,9,9,0.9367741935483871
6,0,5,0,0.8587951807228916
1,1,4,1,0.605
8,1,8,8,0.8823913043478261
3,0,5,9,0.759
8,0,7,6,0.9752238805970149
4,1,4,2,0.49500000000000005
8,0,9,4,0.9587368421052632
1,0,9,0,0.6726923076923077
3,1,6,9,0.678082191780822
6,1,4,2,0.8884615384615384
9,1,7,3,0.8705172413793104
2,0,7,3,0.6364285714285715
1,1,6,6,0.47596153846153844
3,1,7,4,0.7734375
4,0,4,8,0.7071428571428572
5,0,9,6,0.6525
3,0,5,1,0.6866129032258064
2,0,9,7,0.6486206896551724
2,1,9,1,0.396
7,1,4,6,0.83875
9,1,7,4,0.9596938775510203
2,0,6,9,0.7230337078651685
7,1,6,5,0.8857894736842106
7,0,8,3,0.9075
7,0,6,4,0.8505633802816902
3,0,6,4,0.7980612244897959
7,1,7,6,0.8717910447761194
1,0,5,3,0.6773684210526316
1,1,5,4,0.6930000000000001
5,1,7,3,0.7182352941176471
2,1,6,3,0.5981249999999999
9,0,4,7,0.93438202247191
7,1,9,4,0.9162765957446808
4,1,9,8,0.7127999999999999
4,0,5,4,0.77
2,1,7,7,0.580344827586207
5,0,4,2,0.8196774193548387
4,1,6,6,0.8250000000000001
1,0,7,0,0.721111111111111
8,0,5,4,0.9221917808219179
3,0,4,1,0.5595652173913044
6,0,4,7,0.806142857142857
4,0,5,5,0.7832967032967032
9,1,4,4,0.8692682926829268
7,1,9,2,0.8705172413793104
9,1,5,0,0.9771428571428571
3,1,9,9,0.7111267605633803
1,0,7,9,0.5657142857142857
5,0,8,9,0.8538749999999999
3,1,6,9,0.6319148936170212
6,0,7,7,0.852923076923077
8,1,9,4,0.9182608695652174
4,0,6,8,0.6534
5,0,6,6,0.8291250000000001
5,1,9,0,0.7550847457627119
4,1,9,0,0.84
4,0,5,6,0.6711864406779662
4,1,8,6,0.680625
4,1,9,8,0.6529787234042553
4,1,6,1,0.81
5,1,6,6,0.6966666666666668
2,0,7,1,0.650958904109589
2,0,8,9,0.6128571428571429
9,0,8,9,0.97625
2,0,6,1,0.680625
6,1,8,4,0.86625
2,1,7,8,0.7660714285714286
5,1,5,8,0.8145569620253165
4,0,6,9,0.735
7,0,4,0,0.8085
7,0,6,6,0.7875
6,0,6,9,0.8294594594594594
5,1,5,9,0.7919999999999999
1,1,9,2,0.41441860465116276
3,1,9,9,0.7875
9,0,4,9,0.9444827586206896
1,0,4,0,0.5219999999999999
5,0,4,1,0.8146875
2,0,9,5,0.693
4,0,5,9,0.7463076923076923
1,0,8,1,0.6853846153846154
3,1,4,1,0.6689189189189189
7,0,8,3,0.792
3,0,7,2,0.72875
4,0,5,7,0.6435
2,1,8,7,0.576
3,1,9,5,0.7943023255813952
9,0,9,3,0.9392307692307693
3,1,4,6,0.7458904109589042
5,1,4,8,0.8799999999999999
2,1,8,1,0.7424999999999999
4,0,9,5,0.86
7,1,8,6,0.8616666666666667
7,1,7,0,0.7480000000000001
3,1,5,5,0.5795121951219512
5,0,9,7,0.8014285714285715
1,1,6,6,0.7607368421052632
1,0,9,1,0.7650000000000001
5,1,7,1,0.7683582089552239
9,0,9,3,0.9405
1,0,7,4,0.27225
1,0,9,4,0.605820895522388
4,0,7,1,0.7524
4,0,4,6,0.6879661016949152
2,1,8,7,0.7055172413793104
9,1,9,1,1.011063829787234
9,1,5,3,0.91575
2,0,4,2,0.6244615384615384
9,0,7,3,1.0010000000000001
6,0,5,4,0.8813414634146342
8,1,4,5,0.9225
4,0,6,1,0.6806249999999999
2,0,9,9,0.5859183673469387
2,0,9,5,0.6211764705882353
9,0,7,8,0.96525
1,1,4,7,0.4519565217391304
7,0,4,0,0.8347058823529412
3,0,7,8,0.7943023255813952
3,0,6,9,0.7017721518987342
2,0,9,1,0.5480357142857143
6,1,8,0,0.81
2,0,6,5,0.560377358490566
4,1,7,0,0.7594520547945206
9,1,8,5,0.99
9,0,4,1,0.9546428571428572
6,0,6,6,0.816081081081081
4,1,6,6,0.8109574468085107
7,0,9,3,0.7424999999999999
1,0,9,1,0.6970408163265305
4,1,8,6,0.8231460674157303
5,1,4,0,0.8008988764044943
8,1,6,1,0.9371999999999999
2,1,8,1,0.55
5,1,6,0,0.82
6,1,9,8,0.8705172413793104
5,0,4,5,0.8360000000000001
9,0,4,2,0.9288888888888889
1,0,5,5,0.38250000000000006
3,0,8,6,0.6827586206896552
2,0,9,2,0.760609756097561
3,0,9,3,0.7615384615384615
9,0,9,9,0.9900000000000001
9,0,7,0,0.9464835164835165
2,0,6,5,0.5241176470588236
3,1,4,5,0.5120689655172413
4,1,6,8,0.7827906976744187
9,0,6,1,0.8541176470588235
3,0,7,4,0.6996
7,1,4,4,0.7764705882352941
3,1,5,6,0.6252631578947367
7,1,9,4,0.88875
7,0,8,9,0.9460000000000001
9,1,6,3,0.9672413793103448
2,1,7,9,0.7364634146341463
6,1,7,1,0.8543835616438357
9,0,8,7,0.933103448275862
2,1,8,4,0.64625
2,0,4,3,0.7425
5,1,6,8,0.8336842105263157
8,1,6,1,0.928125
9,0,8,2,1.0191176470588235
2,1,9,7,0.7542857142857142
5,1,5,3,0.6075
7,1,6,8,0.8971874999999999
6,0,7,9,0.7542857142857142
6,0,9,9,0.8298529411764706
7,0,8,9,0.9091836734693878
3,1,6,9,0.7200000000000001
3,0,4,8,0.6875
9,1,8,9,0.9697959183673469
8,1,7,8,0.9639473684210527
5,1,4,0,0.86
6,1,8,5,0.8112499999999999
1,1,8,9,0.6866129032258064
1,1,6,5,0.7654639175257733
4,1,4,7,0.6335999999999999
2,1,8,6,0.6914285714285714
7,0,9,6,0.8485714285714286
2,0,7,1,0.5165217391304348
2,1,4,3,0.6785393258426966
5,0,9,0,0.7425
4,0,6,6,0.7383050847457627
8,0,5,3,0.9039130434782608
4,1,8,8,0.6465306122448979
6,0,5,5,0.7734374999999999
5,1,8,5,0.8403488372093023
2,0,9,8,0.6864
8,0,6,7,0.9672413793103448
2,0,6,5,0.7022093023255813
9,1,6,5,0.9533333333333335
9,1,6,5,0.9780722891566265
3,1,4,3,0.7143037974683544
4,1,4,4,0.7268354430379746
8,1,8,2,0.9232584269662921
9,1,4,8,0.902
3,1,8,1,0.7555263157894737
5,1,4,6,0.6036585365853658
8,1,4,0,0.8347058823529412
3,0,4,9,0.7552577319587629
7,0,7,6,0.7827906976744187
8,1,6,1,0.9261290322580644
3,0,7,4,0.6473076923076923
2,0,4,0,0.5303571428571429
7,1,4,4,0.8768571428571429
9,1,7,3,0.9359999999999999
1,0,9,0,0.6930000000000001
3,1,8,0,0.6853846153846154
5,0,6,6,0.7535820895522388
3,1,8,2,0.4455
1,0,9,9,0.7367441860465116
7,1,6,8,0.7376470588235294
7,0,5,8,0.8988157894736842
8,0,6,9,0.9373404255319149
5,0,8,8,0.8441052631578948
5,0,6,0,0.8453932584269663
5,1,5,3,0.6376271186440678
1,0,5,0,0.3380487804878049
5,1,4,0,0.8184
6,0,5,8,0.7150000000000001
1,1,7,4,0.6557142857142857
7,0,8,0,0.8601639344262296
1,1,7,2,0.6440963855421687
2,0,9,6,0.7564044943820225
2,0,7,1,0.7390140845070423
5,1,8,3,0.8687755102040816
7,0,9,1,0.8557627118644069
1,0,7,8,0.6335999999999999
1,0,7,8,0.6875
1,0,9,6,0.44
6,1,7,6,0.8787640449438202
2,0,5,1,0.733764705882353
1,1,8,9,0.30642857142857144
6,1,8,7,0.7861764705882354
2,1,8,0,0.7022093023255813
6,1,7,7,0.87
8,0,5,4,0.7875
2,0,8,3,0.7879591836734694
9,1,6,9,0.99
8,0,8,1,0.8627142857142857
1,0,4,2,0.519344262295082
7,1,6,9,0.882972972972973
6,1,8,1,0.8835483870967741
6,1,7,3,0.7532608695652173
6,0,8,2,0.7260000000000001
6,1,5,4,0.8376923076923077
7,1,5,6,0.9261290322580644
3,0,8,8,0.4455
6,0,7,4,0.7681034482758621
3,0,7,7,0.5595652173913044
7,0,7,1,0.8712000000000001
7,0,8,5,0.8541176470588235
8,0,8,7,0.9228813559322036
2,0,4,8,0.6387096774193548
9,0,5,3,0.9435937499999999
5,1,6,3,0.7747826086956522
9,0,6,6,0.9596938775510203
5,1,5,3,0.815294117647059
7,0,9,4,0.8627142857142857
9,0,4,1,0.9205263157894736
4,1,5,1,0.7424999999999999
2,0,4,9,0.5974137931034482
9,1,9,4,0.99
2,0,4,9,0.4604651162790698
3,1,7,9,0.594
2,1,5,1,0.66825
3,0,6,5,0.7879591836734694
6,1,8,5,0.8250000000000001
3,1,9,7,0.8196774193548387
8,0,9,0,0.8425531914893617
6,0,8,6,0.8066666666666668
7,1,5,6,0.8250000000000001
1,0,8,8,0.7341573033707866
3,1,4,3,0.7234615384615384
3,1,8,6,0.6816393442622951
2,1,4,5,0.5905263157894737
7,0,4,3,0.7739999999999999
9,0,6,9,0.8934146341463415
4,1,8,7,0.7524
5,1,6,2,0.7383050847457627
3,1,8,7,0.6299999999999999
9,0,4,4,0.8485714285714285
4,1,8,3,0.8545263157894737
5,0,9,2,0.7891304347826087
1,1,9,9,0.7793617021276595
2,1,6,6,0.45878048780487807
9,1,7,6,0.9632432432432432
2,1,9,5,0.6396923076923077
5,0,6,2,0.8353125
8,0,7,8,0.8550000000000001
3,0,5,1,0.5070731707317073
6,0,6,2,0.902
4,0,9,0,0.8336842105263159
7,1,9,6,0.8557627118644069
3,0,8,1,0.7187671232876713
6,0,7,9,0.8408219178082192
9,0,9,7,0.9687096774193548
1,0,8,8,0.7398947368421053
3,1,7,1,0.7793617021276595
2,1,6,5,0.6711864406779662
8,1,6,0,0.9232584269662921
7,0,8,7,0.8971874999999999
2,1,6,4,0.6376271186440678
6,1,8,8,0.86625
3,0,4,2,0.7855434782608696
8,0,7,1,0.8592452830188679
3,0,8,6,0.82
9,1,7,6,1.0130232558139534
1,0,4,9,0.6679518072289158
5,1,7,4,0.8209756097560976
3,1,8,6,0.760609756097561
6,1,6,5,0.9011538461538462
2,1,7,8,0.5241176470588236
9,1,7,2,0.9672413793103448
6,0,9,3,0.7650000000000001
7,1,9,8,0.796829268292683
5,1,4,9,0.8196774193548387
9,1,5,7,0.8999999999999999
1,1,6,9,0.7267021276595744
5,1,8,5,0.7891304347826087
6,0,4,2,0.8748837209302325
7,1,8,8,0.8934146341463415
4,1,8,8,0.7842857142857143
1,1,7,5,0.7071428571428571
8,1,4,1,0.924
4,0,4,6,0.6844444444444445
3,1,9,8,0.6757142857142857
7,1,6,8,0.902
2,1,5,2,0.6169565217391304
8,1,8,1,0.950921052631579
6,0,6,4,0.8353125
7,0,9,9,0.9495918367346938
5,0,6,6,0.796304347826087
9,1,8,2,0.9646153846153847
5,0,7,3,0.7524
5,0,7,9,0.709811320754717
3,0,8,1,0.6706451612903225
1,0,9,9,0.7640217391304348
2,0,9,1,0.612
8,1,4,6,0.93438202247191
1,0,5,1,0.528
7,0,7,0,0.8952127659574468
5,0,5,3,0.8004255319148936
3,1,6,5,0.4834883720930232
7,1,6,9,0.89375
9,0,8,9,0.9793548387096774
2,1,8,3,0.7943023255813952
8,1,8,0,0.9152830188679245
9,0,9,0,0.9217241379310346
3,1,7,8,0.818265306122449
2,0,5,0,0.3375
7,0,6,6,0.8712000000000001
5,0,5,6,0.792
5,1,7,0,0.8367857142857142
5,0,5,0,0.6947368421052631
4,0,5,5,0.7872289156626506
5,1,9,7,0.806142857142857
4,0,8,6,0.8320212765957448
6,1,9,5,0.8178260869565216
4,1,9,9,0.7095
2,0,5,2,0.7482558139534884
9,1,5,6,0.9469565217391304
2,0,9,5,0.7793617021276595
9,1,5,7,0.9405
6,1,9,3,0.6906976744186046
9,1,4,8,0.8775000000000001
9,1,9,0,0.9776250000000001
3,0,6,6,0.7071428571428571
1,0,6,8,0.48489795918367345
1,1,5,9,0.63
3,0,9,0,0.594
5,0,9,9,0.8178260869565216
3,0,8,2,0.6092307692307691
9,0,8,6,0.9371999999999999
9,0,8,8,0.957
3,0,9,0,0.7542857142857142
3,0,9,5,0.7747826086956522
5,1,6,1,0.8020253164556962
2,0,7,4,0.7189285714285714
6,1,5,6,0.7883333333333333
7,1,6,6,0.9061016949152544
9,1,8,9,0.9396610169491527
6,0,6,6,0.8839285714285714
3,0,6,3,0.7582978723404254
5,1,6,5,0.8485714285714285
4,1,8,9,0.675
5,0,7,5,0.8516129032258064
8,0,4,6,0.8729032258064515
8,0,5,8,0.96
6,1,5,5,0.8366197183098592
1,1,6,9,0.41800000000000004
8,0,7,0,0.8895652173913042
8,0,8,7,0.929076923076923
2,1,4,1,0.6903947368421054
4,0,4,2,0.6473076923076923
2,0,6,4,0.6260294117647058
4,1,6,5,0.6075
7,1,8,6,0.85078125
9,1,8,3,0.9709615384615384
8,1,9,2,0.9114285714285714
9,0,8,8,0.9758571428571428
8,1,6,3,0.872542372881356
2,0,7,8,0.7582978723404254
7,0,6,8,0.8004255319148936
2,0,6,2,0.73
2,1,4,2,0.53625
4,1,8,7,0.759
1,0,5,0,0.66
5,0,8,5,0.7215254237288136
6,1,9,5,0.7883333333333333
9,0,7,8,0.99
8,0,7,1,0.9474193548387096
2,0,8,7,0.7333333333333333
1,0,8,6,0.4356
2,0,6,1,0.6903947368421054
7,0,5,0,0.86625
4,0,6,3,0.6137999999999999
5,0,4,1,0.78
7,1,4,2,0.8465217391304347
3,1,7,1,0.6827586206896552
2,0,7,8,0.678082191780822
7,0,5,3,0.8485714285714286
5,1,7,0,0.7185483870967742
1,1,9,7,0.7424999999999999
1,1,4,3,0.32175000000000004
9,0,5,9,0.8721428571428571
5,1,4,7,0.5892857142857143
1,1,8,7,0.6649253731343283
7,0,8,8,0.8779245283018867
9,1,5,9,1.0117582417582418
1,0,6,6,0.5739130434782609
4,1,9,3,0.8675257731958763
3,1,9,1,0.7770967741935483
5,1,7,5,0.6075
7,1,5,3,0.9000000000000001
8,1,9,5,0.8433333333333334
2,0,7,7,0.7328571428571428
7,0,4,2,0.8032075471698114
1,1,6,0,0.4669811320754717
7,0,7,4,0.928125
8,1,8,2,0.9394897959183673
2,1,8,5,0.7537500000000001
9,1,4,2,0.9268085106382978
1,1,5,0,0.3791489361702127
6,1,7,8,0.7851724137931035
1,0,4,4,0.6135211267605635
3,0,8,1,0.6647142857142857
6,0,8,1,0.8007352941176471
3,0,8,8,0.730125
8,1,6,0,0.8315999999999999
5,0,6,9,0.8132142857142857
2,1,8,2,0.5521153846153846
4,1,9,9,0.795
9,0,5,6,0.9378947368421053
4,0,6,0,0.6827586206896552
8,1,7,1,0.8376923076923077
5,1,6,5,0.8393478260869566
1,1,7,8,0.7040000000000001
7,0,6,8,0.8857894736842107
3,1,8,7,0.7737931034482759
8,1,7,2,0.9075
3,1,5,1,0.6649253731343283
1,1,6,0,0.6553521126760563
5,0,6,8,0.7941758241758241
2,0,8,4,0.7558064516129032
4,1,7,2,0.5892857142857143
1,0,9,9,0.7150000000000001
9,1,8,9,0.976056338028169
6,0,7,4,0.7425
8,0,6,2,0.8846808510638298
4,0,6,8,0.6537735849056603
9,0,6,0,0.9378947368421053
2,1,6,0,0.40071428571428575
9,1,4,2,0.9271428571428572
5,1,6,5,0.6853846153846153
6,0,6,1,0.8571951219512195
3,0,9,0,0.6551470588235294
4,1,9,7,0.6529787234042553
6,0,7,9,0.8470000000000001
7,0,6,8,0.8922222222222221
1,1,6,9,0.6647142857142857
7,0,7,0,0.852923076923077
1,1,6,2,0.5210526315789473
5,0,6,4,0.857319587628866
6,1,8,6,0.7121052631578947
2,0,4,9,0.7528125
9,0,7,3,0.8823913043478261
6,0,8,5,0.8762068965517241
7,0,9,0,0.8099999999999999
8,0,5,3,0.8989655172413794
1,1,5,7,0.504
8,0,9,4,0.958404255319149
4,1,4,7,0.792
8,1,5,0,0.92
6,1,4,9,0.83875
9,0,5,8,0.9587368421052632
4,1,5,3,0.792
2,0,8,8,0.4714285714285714
2,0,5,7,0.6942857142857143
5,0,9,7,0.805813953488372
9,1,4,1,0.8844000000000001
3,0,6,2,0.4604651162790698
8,0,6,9,0.9288888888888889
4,0,6,8,0.680625
6,1,4,2,0.8521518987341773
6,1,4,7,0.8910000000000001
3,1,6,4,0.6364285714285715
5,1,9,6,0.8132142857142858
3,0,5,3,0.6875
1,1,6,7,0.6040677966101695
7,0,7,3,0.8218867924528301
4,1,4,4,0.6978688524590164
7,0,7,0,0.8594505494505494
3,1,7,9,0.66
5,1,4,7,0.8089024390243903
5,1,6,6,0.6364285714285715
2,0,9,4,0.6128571428571429
2,0,8,5,0.7030434782608695
4,1,7,0,0.5897872340425533
4,1,6,7,0.7465573770491803
4,1,8,8,0.7424999999999999
6,1,7,4,0.9
2,1,6,9,0.48489795918367345
6,1,7,6,0.84375
7,0,6,9,0.8880882352941176
3,0,9,3,0.7769620253164556
8,0,5,5,0.9261290322580644
2,0,5,1,0.32175000000000004
8,0,4,3,0.9247252747252747
5,0,8,4,0.7755
2,1,7,8,0.6853846153846155
7,1,7,8,0.8957142857142857
2,1,6,7,0.53625
6,1,8,3,0.89
3,1,7,5,0.7275903614457832
9,0,8,6,0.99
3,0,8,0,0.6549230769230769
3,0,5,0,0.495
5,0,7,3,0.7550847457627119
7,0,7,2,0.8962105263157895
8,1,4,9,0.8695945945945945
7,0,8,3,0.9239999999999999
9,0,6,8,0.9655555555555555
5,0,5,1,0.7787999999999999
3,1,4,3,0.7664516129032257
6,1,5,6,0.7424999999999999
5,1,6,1,0.7465573770491803
4,1,4,7,0.594
2,1,5,9,0.5625
7,1,6,3,0.78375
5,0,9,8,0.8467105263157896
4,0,4,0,0.7585714285714286
8,0,6,6,0.9046551724137931
9,1,4,0,0.9478723404255319
9,1,7,9,1.0022222222222221
3,1,7,8,0.7726829268292683
3,1,5,9,0.6971830985915494
5,0,8,9,0.7424999999999999
5,1,9,0,0.7215254237288136
2,1,8,2,0.7128000000000001
1,1,6,6,0.7002439024390243
8,1,4,0,0.870722891566265
3,1,7,4,0.7294736842105264
1,0,8,5,0.6026086956521739
1,1,7,2,0.5051020408163265
2,1,9,5,0.6788571428571428
6,0,6,3,0.75796875
6,1,9,5,0.858970588235294
3,1,9,5,0.7071428571428572
4,0,6,3,0.7615384615384615
2,0,4,0,0.528
2,0,9,2,0.730125
7,0,8,9,0.8250000000000001
1,0,6,6,0.6722222222222223
7,0,6,1,0.8433333333333333
1,0,7,3,0.2897560975609756
6,0,5,5,0.8979069767441861
3,0,9,4,0.526595744680851
8,0,8,5,0.8645070422535212
6,1,4,4,0.7471698113207548
2,0,9,8,0.7537500000000001
8,0,4,1,0.7996153846153845
5,0,7,3,0.726
8,0,9,0,0.8957142857142857
8,0,4,6,0.9232584269662921
6,1,9,0,0.7468421052631579
2,1,6,5,0.7189285714285714
8,1,9,9,0.9524050632911392
6,0,8,9,0.8224615384615385
6,0,9,8,0.8366197183098592
8,1,4,1,0.8826506024096386
1,0,8,0,0.7631249999999999
2,0,4,9,0.6951063829787234
9,1,5,2,0.979578947368421
8,0,5,5,0.8931521739130435
7,0,8,6,0.89375
7,0,5,7,0.892087912087912
5,0,5,3,0.7354285714285714
2,0,6,7,0.5905263157894737
6,0,4,6,0.816081081081081
3,0,5,7,0.5823529411764706
4,1,8,4,0.8470000000000001
2,1,6,9,0.69609375
2,0,5,6,0.6953571428571428
8,0,9,3,0.9334285714285715
8,1,8,0,0.9091836734693878
6,1,4,2,0.8403488372093023
5,1,9,9,0.8812087912087913
8,1,5,8,0.9764383561643836
4,1,8,3,0.792
4,1,9,4,0.6364285714285715
5,1,8,2,0.8152941176470588
1,0,7,5,0.6473076923076924
1,1,9,3,0.4423404255319149
2,1,8,4,0.6971830985915494
8,1,9,6,0.99
7,0,7,6,0.8444117647058823
9,0,4,8,0.9575409836065574
5,0,4,1,0.6879661016949152
2,1,6,3,0.462
7,1,9,7,0.9417073170731708
8,1,7,3,0.95625
7,0,8,2,0.858970588235294
7,0,6,9,0.8799999999999999
5,0,9,5,0.8649473684210526
2,0,6,2,0.5480357142857143
6,0,9,1,0.8202857142857142
4,0,4,8,0.796304347826087
2,1,8,2,0.678082191780822
9,0,7,0,0.9257142857142857
7,0,4,8,0.86625
6,0,6,4,0.8727631578947369
5,0,5,6,0.667674418604651
3,1,6,1,0.4829268292682927
4,1,5,0,0.601764705882353
3,0,9,5,0.7759459459459459
8,1,4,4,0.8580000000000001
3,1,9,9,0.802421052631579
7,1,7,5,0.9084705882352941
7,1,8,1,0.8214893617021277
7,1,5,6,0.8415
7,1,8,0,0.9254347826086956
2,1,9,7,0.7960824742268041
3,0,4,6,0.7687058823529412
9,1,4,6,0.99
3,0,9,5,0.796551724137931
2,1,9,9,0.6966666666666668
9,1,4,4,0.9469565217391305
9,1,7,8,0.9533333333333335
4,0,5,2,0.7424999999999999
9,1,8,8,1.012
3,0,6,4,0.7252325581395348
7,1,9,7,0.8839285714285715
7,1,9,2,0.851860465116279
8,0,4,6,0.8439344262295083
4,1,8,9,0.7669014084507043
3,1,8,3,0.7778571428571428
3,1,7,4,0.7465573770491803
5,0,5,3,0.78
1,1,7,8,0.6871764705882353
3,1,7,6,0.5866666666666667
6,1,8,5,0.87
3,0,5,5,0.7275903614457832
5,1,5,9,0.8250000000000001
9,0,5,6,0.9575409836065574
2,1,4,4,0.591044776119403
2,1,5,9,0.7455555555555555
6,0,8,2,0.7971428571428572
